Economy,Year,prediction,Consumptionpercap,GDPpercap
15_RP,2031,12.34105015106151,228902.20777880997,18.3029084985552
15_RP,2032,12.39687820381208,242044.8222293085,7.007509986681048
15_RP,2033,12.45168991259206,255682.03804158745,38.602615795852316
15_RP,2034,12.505450455246761,269803.8399533888,1.530880226721146
15_RP,2035,12.558318615989918,284451.66284583486,29.71980840085595
15_RP,2036,12.608507494867284,299092.2983487069,31.986867742526854
15_RP,2037,12.657643715907028,314155.6101646482,10.051010707902279
15_RP,2038,12.705720370042656,329628.1137800441,1.6780302210218154
15_RP,2039,12.752821427803214,345525.3971228168,29.27593063388247
15_RP,2040,12.798753863951275,361766.35850862594,5.120877332467521
