Economy,Year,GDP,SteelConsumption,Population,GDPpercap,Conspercap,lnGDPpercap,lnConspercap
18_CT,2013.0,1040.1503310095854,22285000.0,23.34,44.56513843228729,954798.6289631533,3.7969519038784796,13.769255737504384
19_THA,2013.0,1060.6205117402114,20732000.0,68.143,15.564628967615329,304242.5487577594,2.7450009660004135,12.625580520024846
20_USA,2013.0,16995.171638175918,106300000.0,315.536,53.861276171897714,336887.07469195273,3.9864117813451867,12.727503063244463
21_VN,2013.0,484.40944466713285,13685000.0,91.497,5.294265873931745,149567.74539055926,1.6666243242914305,11.915504715598189
01_AUS,2014.0,1078.497830754182,7142000.0,23.474,45.94435676723958,304251.51231149357,3.8274310287947655,12.625609981458599
03_CDA,2014.0,1613.0296847757104,17527000.0,35.605,45.303459760587295,492262.32270748494,3.8133834039785124,13.106767029621224
04_CHL,2014.0,411.9345948633689,3031000.0,17.614,23.386771594377702,172079.0280458726,3.152170546032462,12.055709115656672
05_PRC,2014.0,18340.860791136,739980000.0,1390.11,13.193819763282045,532317.5863780564,2.579748520201238,13.184995557085983
06_HKC,2014.0,402.13320325885337,2727000.0,7.194,55.89841579911779,379065.8882402002,4.023536039851023,12.845465316554293
07_INA,2014.0,2689.133107580351,15483000.0,255.131,10.540205257614131,60686.470871826634,2.3551970170805356,11.013476067062115
08_JPN,2014.0,5007.308699948228,72900000.0,128.162,39.07015105841223,568811.3481375134,3.665358775412518,13.251304108287469
09_ROK,2014.0,1787.3210385476584,57834000.0,50.386,35.47257251116696,1147818.8385662683,3.568759792548823,13.953374037282009
10_MAS,2014.0,770.6256311971382,11720000.0,30.228,25.49376840006412,387719.9947068943,3.238434045831512,12.868038694954667
11_MEX,2014.0,2175.758719185878,26073000.0,124.222,17.515083634025196,209890.35758561286,2.863062431632352,12.254340566619247
12_NZ,2014.0,163.72643969532464,1140000.0,4.567,35.84988826260666,249616.8162907817,3.5793404502376105,12.427682286167816
14_PE,2014.0,376.88036629334505,3392000.0,30.973000000000006,12.168029131609627,109514.7386433345,2.4988119490706304,11.603814418663502
15_RP,2014.0,694.6618307962407,8517000.0,100.102,6.939539977185677,85083.215120577,1.9372354866136028,11.35138505798166
16_RUS,2014.0,3892.1798382966963,49423000.0,143.761,27.073961911065563,343785.8668206259,3.298572450917128,12.747774262361716
17_SIN,2014.0,466.28092090956187,4791000.0,5.448,85.58754054874483,879405.2863436122,4.449539718216543,13.687001147018048
18_CT,2014.0,1083.8119337954518,23469000.0,23.414,46.28905500108703,1002349.0219526779,3.8349055400818686,13.817856825277847
19_THA,2014.0,1071.0614092216808,20544000.0,68.417,15.654901694340307,300276.2471315609,2.750784075253083,12.61245815371208
20_USA,2014.0,17431.8104992254,121600000.0,317.719,54.86549592320699,382728.1339800264,4.004884661374061,12.85508018316177
21_VN,2014.0,513.3948328649196,16226000.0,92.545,5.5475156179687675,175330.92009292776,1.7133501911372362,12.074430439228466
01_AUS,2015.0,1103.854786265678,6968000.0,23.8,46.38045320444025,292773.1092436975,3.8368781033285932,12.587153216837047
03_CDA,2015.0,1629.1742165149433,14827000.0,35.949,45.319041322844676,412445.4087735403,3.8137272824242547,12.929859133631673
04_CHL,2015.0,421.430746516965,3215000.0,17.762999999999995,23.725201064964537,180994.2014299387,3.1665378192741813,12.106220273436108
05_PRC,2015.0,19606.41775087468,700351000.0,1397.029,14.034367039535098,501314.5754311471,2.641509110081877,13.124989078095519
06_HKC,2015.0,411.7355237028405,3773000.0,7.246,56.822457038758,520701.0764559757,4.039931617989493,13.162931406473563
07_INA,2015.0,2820.263904987923,13656000.0,258.16200000000003,10.92439594126139,52897.018151393306,2.3909984480353055,10.876102248609156
08_JPN,2015.0,5075.098802516458,67800000.0,127.975,39.6569548936625,529790.9747997656,3.6802663398529822,13.180237820566978
09_ROK,2015.0,1837.191516588236,58125000.0,50.594,36.31243856165229,1148851.6424872514,3.5921603426768547,13.95427342968429
10_MAS,2015.0,809.3727368604573,11629000.0,30.723000000000006,26.344196102609025,378511.2130976792,3.271247988965619,12.84400097651377
11_MEX,2015.0,2246.9163017016667,27707000.0,125.891,17.84810909200552,220087.21830790126,2.881897569393349,12.301779193624306
12_NZ,2015.0,170.98655293276482,1067000.0,4.615,37.050173983264315,231202.60021668472,3.61227304763564,12.351049662329075
14_PE,2015.0,389.1341400587422,4084000.0,31.377,12.401891196058967,130159.03368709565,2.5178489767928443,11.776512317826452
15_RP,2015.0,736.8038304751312,10186000.0,101.716,7.2437357984499124,100141.57064768572,1.9801370675794008,11.514340170279466
16_RUS,2015.0,3782.0996195767134,44746000.0,143.888,26.285024599526807,310977.9828755699,3.2689993701479683,12.647477394043
17_SIN,2015.0,476.73054664205665,5019000.0,5.535,86.13018006179885,906775.0677506775,4.455859873380563,13.71764970247647
18_CT,2015.0,1103.089,21032000.0,23.486,46.96793834624882,895512.2200459848,3.8494652060853465,13.705151146448964
19_THA,2015.0,1103.4093273543838,19403000.0,68.657,16.071330342927652,282607.7457506154,2.7770369605748706,12.551815157740936
20_USA,2015.0,17930.63692674131,108333000.0,319.9290000000001,56.04567553032487,338615.7553707228,4.026166992756201,12.732621278522219
21_VN,2015.0,547.6859563793315,20510000.0,93.572,5.853096614150937,219189.5011328175,1.7669708569473124,12.297691936617042
01_AUS,2016.0,1135.0641886635358,6478000.0,24.125,47.04929279434345,268518.1347150259,3.8511958349799205,12.500673731488362
03_CDA,2016.0,1652.2124138409122,16717000.0,36.29,45.52803565282205,460650.31689170573,3.818328304397117,13.040394502459788
04_CHL,2016.0,426.7655018062101,3172000.0,17.91,23.828336225919045,177107.76102735903,3.17087547020571,12.084513645664256
05_PRC,2016.0,20920.047740183265,708637000.0,1403.5,14.905627175050421,504907.01816886355,2.7017388044098474,13.132129568866986
06_HKC,2016.0,420.64104726063744,3231000.0,7.303,57.598390697061134,442420.92290839384,4.053494628024404,13.000017022168663
07_INA,2016.0,2962.21567254497,15214000.0,261.115,11.344486806751698,58265.51519445455,2.428731882017098,10.972765691231286
08_JPN,2016.0,5122.713069212946,67500000.0,127.749,40.09982911187521,528379.8699011343,3.6913720727541963,13.177570754578232
09_ROK,2016.0,1891.0084557714786,59520000.0,50.791,37.231171974788424,1171861.156504105,3.617146366701234,13.97410377495464
10_MAS,2016.0,843.5270629777016,11925000.0,31.187,27.04739356070483,382370.85965306056,3.297590644298896,12.854146253419584
11_MEX,2016.0,2312.37634966866,28421000.0,127.541,18.13045490994002,222838.1461647627,2.8975931160096122,12.314200984968766
12_NZ,2016.0,176.9222773108214,999000.0,4.6610000000000005,37.95800843398872,214331.68847886717,3.636480507507356,12.275280040240087
14_PE,2016.0,404.5100331057725,3820000.0,31.774,12.730850163837493,120224.08258324416,2.54402819461566,11.697112635284926
15_RP,2016.0,787.4643606627269,11253000.0,103.32,7.621606278191318,108914.05342624856,2.030987145146752,11.598314349504495
16_RUS,2016.0,3773.5932620957897,43424000.0,143.965,26.211879707538564,301628.8681276699,3.2662127319533276,12.616952627139076
17_SIN,2016.0,488.15788014178077,3540000.0,5.622999999999998,86.81449051072042,629557.1758847592,4.463773549100892,13.352771955799893
18_CT,2016.0,1118.8061166549307,21932000.0,23.557,47.49357374262134,931018.3809483381,3.8605944122591036,13.744034299295606
19_THA,2016.0,1139.630758588905,22340000.0,68.86399999999999,16.54900613657216,324407.52788104094,2.8063260478490015,12.689755806506064
20_USA,2016.0,18196.9569462209,102570000.0,322.1790000000001,56.48089089053258,318363.3942621958,4.0339023666181735,12.670948758573578
21_VN,2016.0,581.7016996615882,25088000.0,94.569,6.1510822749694745,265287.77929342596,1.816628046005654,12.488570475338616
